id	iata	name	country	latitude	longitude
1335	CIT	Shymkent International Airport	Kazakhstan	42.366173	69.4931
1342	CJB	Coimbatore International Airport	India	11.031431	77.043434
1347	CJJ	Cheongju International Airport	South Korea	36.721977	127.49589
1348	CJL	Chitral Airport	Pakistan	35.886112	71.79972
1352	CJU	Jeju International Airport	South Korea	33.510414	126.491356
1358	CKG	Chongqing Jiangbei International Airport	China	29.719166	106.64167
1447	CNX	Chiang Mai International Airport	Thailand	18.76775	98.96401
1460	COK	Cochin International Airport 	India	10.151783	76.39296
1466	COQ	Choibalsan Airport	Mongolia	48.136353	114.64434
1510	CRK	Clark International Airport	Philippines	15.1846485	120.55692
1512	CRM	Catarman National Airport	Philippines	12.50485	124.63632
1544	CSX	Changsha Huanghua International Airport	China	28.196667	113.22083
1564	CTS	New Chitose Airport	Japan	42.792595	141.67047
1566	CTU	Chengdu Shuangliu International Airport	China	30.567455	103.949295
1624	CXB	Cox's Bazar Airport	Bangladesh	21.45124	91.96621
1635	CXR	Cam Ranh International Airport	Vietnam	12.00708	109.216835
1644	CYI	Chiayi Airport	Taiwan	23.454597	120.403885
1648	CYP	Calbayog Airport	Philippines	12.078293	124.54502
1652	CYU	Cuyo Airport	Philippines	10.860326	121.07037
1673	CZX	Changzhou Benniu Airport	China	31.912048	119.783936
1677	DAC	Shahjalal International Airport	Bangladesh	23.843435	90.40292
1678	DAD	Da Nang International Airport	Vietnam	16.056273	108.20256
1690	DAT	Datong Yungang Airport	China	40.05788	113.486885
1693	DAX	Dazhou Heshi Airport	China	31.129946	107.43145
1696	DBA	Dalbandin Airport	Pakistan	26.955217	64.13582
1722	DDG	Dandong Langtou Airport	China	40.02575	124.28692
1726	DEA	Dera Ghazi Khan International Airport	Pakistan	29.960316	70.4896
1729	DED	Jolly Grant Airport	India	30.194925	78.19205
1734	DEL	Indira Gandhi International Airport	India	28.556162	77.09996
1758	DGT	Sibulan Airport 	Philippines	9.333735	123.29593
1767	DHM	Gaggal Airport	India	32.165157	76.26255
1771	DIB	Dibrugarh Airport 	India	27.485765	95.01594
1773	DIG	Diqing Shangri-La Airport	China	27.793146	99.68186
1776	DIL	Presidente Nicolau Lobato International Airport	East Timor	-8.54956	125.52487
1778	DIN	Dien Bien Phu Airport	Vietnam	21.400822	103.00595
1783	DIU	Diu Airport	India	20.71332	70.925
1788	DJB	Sultan Thaha Airport	Indonesia	-1.6324292	103.64325
1792	DJJ	Sentani Airport	Indonesia	-2.5748985	140.51498
1805	DLC	Dalian Zhoushuizi International Airport	China	38.965557	121.53833
1810	DLI	Lien Khuong Airport	Vietnam	11.750342	108.36818
1816	DLU	Dali Airport	China	25.651112	100.31834
1819	DLZ	Dalanzadgad Airport	Mongolia	43.606377	104.3704
1824	DMK	Don Mueang International Airport	Thailand	13.91326	100.6042
1830	DMU	Dimapur Airport	India	25.918362	93.72447
1836	DNH	Dunhuang Airport	China	40.16612	94.805046
1864	DOP	Dolpa Airport	Nepal	28.985348	82.81953
1870	DOY	Dongying Shengli Airport	China	37.50992	118.79348
1874	DPL	Dipolog Airport	Philippines	8.600481	123.343216
1876	DPS	Ngurah Rai International Airport	Indonesia	-8.746717	115.16679
1909	DSN	Ordos Ejin Horo Airport	China	39.49555	109.87068
1945	DVO	Francisco Bangoy International Airport	Philippines	7.128764	125.64608
1961	DYG	Zhangjiajie Hehua Airport	China	29.103855	110.451195
1966	DYU	Dushanbe International Airport	Tajikistan	38.54864	68.8155
1970	DZN	Zhezkazgan Airport	Kazakhstan	47.713898	67.73686
2109	ENE	H. Hasan Aroeboesman Airport	Indonesia	-8.848758	121.66337
2111	ENH	Enshi Xujiaping Airport	China	30.31939	109.48721
2112	ENI	El Nido Airport	Philippines	11.202154	119.41646
2123	ENY	Yan'an Ershilipu Airport	China	36.639366	109.55148
2204	EVN	Zvartnots International Airport	Armenia	40.149178	44.398857
2275	FEG	Fergana International Airport	Uzbekistan	40.37599	71.75197
2309	FKQ	Fakfak Torea Airport	Indonesia	-2.9190412	132.26434
2310	FKS	Fukushima Airport	Japan	37.228424	140.42863
2348	FNJ	Pyongyang Sunan International Airport	North Korea	39.200848	125.67654
2355	FOC	Fuzhou Changle International Airport	China	25.930637	119.6702
2388	FRU	Manas International Airport	Kyrgyzstan	43.05424	74.469505
2413	FUG	Fuyang Xiguan Airport	China	32.877525	115.743835
2414	FUJ	Fukue Airport 	Japan	32.66827	128.8374
2415	FUK	Fukuoka Airport 	Japan	33.590313	130.44672
2446	GAJ	Yamagata Airport 	Japan	38.410633	140.36646
2449	GAN	Gan International Airport	Maldives	-0.693184	73.15568
2456	GAU	Lokpriya Gopinath Bordoloi International Airport	India	26.106472	91.586044
2460	GAY	Gaya Airport 	India	24.748821	84.94373
2522	GES	General Santos International Airport 	Philippines	6.0575323	125.09975
2565	GIL	Gilgit Airport	Pakistan	35.919365	74.33205
2620	GMP	Gimpo International Airport	South Korea	37.558655	126.79447
2649	GOI	Goa International Airport 	India	15.380348	73.83499
2656	GOP	Gorakhpur Airport	India	26.745596	83.449104
2657	GOQ	Golmud Airport	China	36.40353	94.7906
2724	GTO	Jalaluddin Airport	Indonesia	0.6401188	122.84471
2751	GUW	Atyrau Airport	Kazakhstan	47.122448	51.83045
2765	GWD	Gwadar International Airport	Pakistan	25.23185	62.329315
2767	GWL	Rajmata Vijaya Raje Scindia Airport 	India	26.2855	78.21717
2781	GYD	Heydar Aliyev International Airport	Azerbaijan	40.465057	50.052315
2801	HAC	Hachijojima Airport	Japan	33.116528	139.78275
2807	HAK	Haikou Meilan International Airport	China	19.93854	110.462135
2810	HAN	Noi Bai International Airport	Vietnam	21.218716	105.80417
2812	HAQ	Hanimaadhoo International Airport	Maldives	6.7464924	73.169174
2830	HBX	Hubli Airport	India	15.360923	75.08346
2835	HCN	Hengchun Airport	Taiwan	22.039629	120.73303
2849	HDY	Hat Yai International Airport	Thailand	6.936216	100.39372
2854	HEH	Heho Airport	Myanmar	20.743055	96.79278
2856	HEK	Heihe Airport	China	50.178688	127.31357
2862	HET	Hohhot Baita International Airport	China	40.85548	111.82155
2866	HFE	Hefei Xinqiao International Airport 	China	31.9869	116.96921
2874	HGH	Hangzhou Xiaoshan International Airport	China	30.235949	120.43889
2877	HGN	Mae Hong Son Airport	Thailand	19.301666	97.975
2887	HHQ	Hua Hin Airport	Thailand	12.627487	99.951546
2897	HIJ	Hiroshima Airport	Japan	34.439766	132.91904
2900	HIN	Sacheon Airport	South Korea	35.09238	128.08646
2907	HJR	Civil Aerodrome Khajuraho	India	24.81879	79.91663
2911	HKD	Hakodate Airport	Japan	41.775703	140.81583
2916	HKT	Phuket International Airport	Thailand	8.111095	98.306465
2922	HLD	Hulunbuir Hailar Airport	China	49.213318	119.82406
2926	HLH	Ulanhot Airport	China	46.195427	122.00792
2950	HNA	Hanamaki Airport	Japan	39.42149	141.13841
2953	HND	Haneda Airport	Japan	35.549393	139.77985
2965	HOE	Ban Huoeisay Airport	Laos	20.258106	100.43724
2987	HPH	Cat Bi International Airport	Vietnam	20.821383	106.72624
2993	HRB	Harbin Taiping International Airport	China	45.62244	126.24338
3009	HSG	Saga Airport	Japan	33.15334	130.30309
3016	HSN	Zhoushan Putuoshan Airport	China	29.931587	122.359375
3028	HTN	Hotan Airport	China	37.039883	79.87447
3046	HUI	Phu Bai International Airport	Vietnam	16.39835	107.70036
3051	HUN	Hualien Airport	Taiwan	24.02545	121.61482
3064	HVD	Khovd Airport	Mongolia	47.96149	91.624535
3081	HYD	Rajiv Gandhi International Airport	India	17.240263	78.42938
3085	HYN	Taizhou Luqiao Airport	China	28.564919	121.46046
3090	HZG	Hanzhong Chenggu Airport	China	0	0
3122	ICN	Incheon International Airport	South Korea	37.46019	126.4407
3138	IDR	Devi Ahilyabai Holkar International Airport	India	22.727684	75.80441
3198	ILO	Iloilo International Airport	Philippines	10.8315	122.49621
3209	IMF	Imphal International Airport 	India	24.75406	93.89402
3212	IMK	Simikot Airport	Nepal	29.971079	81.818665
3221	INC	Yinchuan Hedong International Airport	China	38.322624	106.38858
3254	IPH	Sultan Azlan Shah Airport	Malaysia	4.569351	101.09389
3261	IQM	Qiemo Airport	China	38.144306	85.53562
3262	IQN	Qingyang Airport	China	35.79972	107.602776
3282	ISB	Islamabad  International Airport	Pakistan	33.608784	73.10385
3286	ISG	New Ishigaki Airport	Japan	24.390825	124.24587
3306	ITM	Osaka International Airport 	Japan	34.79074	135.4416
3313	IUE	Niue International Airport 	Niue	-19.077778	-169.92667
3326	IWJ	Iwami Airport 	Japan	34.678432	131.79678
3330	IXA	Agartala Airport 	India	23.892742	91.24384
3331	IXB	Bagdogra Airport	India	26.684994	88.325424
3332	IXC	Chandigarh Airport	India	30.667767	76.78623
3333	IXD	Allahabad Airport 	India	25.443747	81.740425
3334	IXE	Mangalore Airport	India	12.954507	74.88564
3335	IXG	Belgaum Airport	India	15.861036	74.61295
3337	IXI	Lilabari Airport	India	27.28747	94.093
3338	IXJ	Jammu Airport 	India	32.68085	74.84235
3340	IXL	Kushok Bakula Rimpochee Airport	India	34.142536	77.55548
3341	IXM	Madurai Airport	India	9.838431	78.089455
3345	IXR	Birsa Munda Airport	India	23.31725	85.325226
3346	IXS	Silchar Airport 	India	24.912706	92.9789
3348	IXU	Aurangabad Airport 	India	19.863972	75.39605
3350	IXW	Sonari Airport	India	22.815348	86.171814
3351	IXY	Kandla Airport 	India	23.111588	70.104004
3352	IXZ	Veer Savarkar International Airport 	India	11.641516	92.730125
3356	IZO	Izumo Airport	Japan	35.414772	132.88605
3365	JAI	Jaipur International Airport	India	26.828945	75.80562
3393	JDH	Jodhpur Airport	India	26.255365	73.04982
3397	JDZ	Jingdezhen Luojia Airport	China	29.3386	117.176
3409	JGA	Jamnagar Airport 	India	22.46071	70.0159
3412	JGN	Jiayuguan Airport	China	39.86459	98.34085
3413	JGS	Jinggangshan Airport	China	26.85098	114.7476
3414	JHB	Senai International Airport	Malaysia	1.6367702	103.669556
3415	JHG	Xishuangbanna Gasa Airport	China	21.971031	100.7647
3431	JIU	Jiujiang Lushan Airport	China	29.481182	115.80777
3437	JJN	Quanzhou Jinjiang International Airport	China	24.799372	118.59464
3442	JKT	metropolitan area2	Indonesia	0	0
3447	JLR	Jabalpur Airport 	India	23.17826	80.05213
3453	JMU	Jiamusi Dongjiao Airport	China	46.846924	130.46413
3461	JNZ	Jinzhou Bay Airport	China	41.096172	121.07295
3463	JOG	Adisucipto International Airport	Indonesia	-7.787684	110.43176
3468	JOL	Jolo Airport	Philippines	6.0529723	121.00553
3478	JRH	Jorhat Airport 	India	26.729694	94.172585
3482	JSA	Jaisalmer Airport	India	26.870623	70.855865
3487	JSR	Jessore Airport	Bangladesh	23.177055	89.16042
3501	JUM	Jumla Airport	Nepal	29.273886	82.19202
3507	JUZ	Quzhou Airport	China	28.96777	118.90135
3518	JZH	Jiuzhai Huanglong Airport	China	32.851612	103.68846
3540	KAW	Kawthaung Airport	Myanmar	10.051637	98.54043
3559	KBR	Sultan Ismail Petra Airport	Malaysia	6.169772	102.29318
3563	KBV	Krabi Airport	Thailand	8.09928	98.98319
3568	KCA	Kuqa Qiuci Airport	China	41.682663	82.87669
3573	KCF	Kadanwari Airport	Pakistan	27.199245	69.15347
3575	KCH	Kuching International Airport	Malaysia	1.4868501	110.341736
3589	KCZ	Kōchi Ryōma Airport	Japan	33.547493	133.67415
3596	KDI	Haluoleo Airport	Indonesia	-4.0772347	122.41728
3600	KDM	Kaadedhdhoo Airport	Maldives	0.4882015	72.99552
3602	KDO	Kadhdhoo Airport	Maldives	1.8619745	73.52004
3608	KDU	Skardu Airport	Pakistan	35.339443	75.54139
3628	KEP	Nepalgunj Airport	Nepal	28.101824	81.667336
3632	KET	Kengtung Airport	Myanmar	21.282711	99.623
3649	KGF	Sary-Arka Airport	Kazakhstan	49.670834	73.33444
3672	KHG	Kashgar Airport 	China	39.534973	76.01107
3673	KHH	Kaohsiung International Airport	Taiwan	22.574629	120.34481
3674	KHI	Jinnah International Airport	Pakistan	24.900782	67.168106
3677	KHM	Khamti Airport	Myanmar	25.987867	95.67406
3678	KHN	Nanchang Changbei International Airport	China	28.857464	115.91067
3698	KIJ	Niigata Airport	Japan	37.953465	139.11354
3712	KIX	Kansai International Airport	Japan	34.432003	135.2304
3725	KKC	Khon Kaen Airport	Thailand	16.46495	102.78706
3731	KKJ	Kitakyushu Airport	Japan	33.83811	131.0321
3752	KLH	Kolhapur Airport	India	16.66523	74.28275
3758	KLO	Kalibo International Airport	Philippines	11.685932	122.38085
3773	KMG	Kunming Changshui International Airport	China	25.09586	102.928505
3775	KMI	Miyazaki Airport	Japan	31.87621	131.44733
3776	KMJ	Kumamoto Airport	Japan	32.834522	130.85823
3783	KMQ	Komatsu Airport 	Japan	36.401653	136.41336
3788	KMV	Kalaymyo Airport 	Myanmar	23.189707	94.0522
3798	KNG	Kaimana Airport	Indonesia	-3.640379	133.69788
3799	KNH	Kinmen Airport 	Taiwan	24.42914	118.359856
3812	KNU	Kanpur Airport 	India	26.40442	80.4177
3819	KOE	El Tari Airport	Indonesia	-10.168897	123.66789
3824	KOJ	Kagoshima Airport	Japan	31.802853	130.71802
3830	KOP	Nakhon Phanom Airport	Thailand	17.388943	104.64458
3837	KOW	Ganzhou Huangjin Airport	China	25.851667	114.776665
3851	KPO	Pohang Airport	South Korea	35.98466	129.43391
3874	KRL	Korla Airport	China	41.62118	86.14133
3887	KRY	Karamay Airport	China	45.468178	84.95967
3902	KSN	Kostanay Airport	Kazakhstan	53.220657	63.553825
3905	KSQ	Karshi Airport	Uzbekistan	38.811237	65.774284
3918	KTE	Kerteh Airport	Malaysia	4.5403724	103.42894
3926	KTM	Tribhuvan International Airport	Nepal	27.69809	85.35922
3939	KUA	Sultan Haji Ahmad Shah Airport 	Malaysia	3.7807465	103.214966
3941	KUD	Kudat Airport	Malaysia	6.923572	116.83679
3945	KUH	Kushiro Airport	Japan	43.045162	144.19455
3947	KUL	Kuala Lumpur International Airport	1 Malaysia	2.7343836	101.70541
3955	KUT	David the Builder Kutaisi International Airport	Georgia	42.182068	42.465603
3956	KUU	Bhuntar Airport 	India	31.875671	77.150696
3957	KUV	Gunsan Airport	South Korea	35.925922	126.61566
3963	KVD	Ganja International Airport	Azerbaijan	40.739487	46.29976
3975	KWE	Guiyang Longdongbao International Airport	China	26.540691	106.80021
3980	KWJ	Gwangju Airport	South Korea	35.139824	126.81097
3982	KWL	Guilin Liangjiang International Airport	China	25.21588	110.047066
4008	KYP	Kyaukpyu Airport	Myanmar	19.429054	93.535934
4021	KZO	Kyzylorda Airport	Kazakhstan	44.711773	65.58784
4037	LAO	Laoag International Airport	Philippines	18.182106	120.531784
4050	LBD	Khujand Airport	Tajikistan	40.215	69.69667
4062	LBP	Long Banga Airport	Malaysia	3.1833334	115.45
4067	LBU	Labuan Airport	Malaysia	5.2944374	115.24925
4092	LCX	Longyan Guanzhishan Airport	China	25.67902	116.759125
4104	LDN	Lamidanda Airport	Nepal	27.252626	86.67224
4108	LDU	Lahad Datu Airport	Malaysia	5.0289946	118.32895
4160	LGK	Langkawi International Airport	Malaysia	6.34206	99.73152
4161	LGL	Long Lellang Airport	Malaysia	3.4215603	115.15262
4165	LGP	Legazpi International Airport	Philippines	13.114046	123.679115
4176	LHE	Allama Iqbal International Airport	Pakistan	31.520542	74.410515
4185	LHW	Lanzhou Zhongchuan International Airport	China	36.515	103.62
4205	LIW	Loikaw Airport	Myanmar	19.689596	97.21382
4210	LJG	Lijiang Sanyi Airport	China	26.66667	100.24812
4219	LKH	Long Akah Airport[2]	Malaysia	3.3134663	114.78593
4223	LKO	Chaudhary Charan Singh International Airport	India	26.761732	80.88566
4235	LLF	Yongzhou Lingling Airport	China	26.341413	111.61854
4260	LMN	Limbang Airport	Malaysia	4.8100977	115.007835
4279	LNJ	Lincang Airport	China	23.741274	100.02648
4331	LPQ	Luang Prabang International Airport	Laos	19.904427	102.16822
4333	LPT	Lampang Airport	Thailand	18.277802	99.505905
4363	LSH	Lashio Airport	Myanmar	22.978498	97.75242
4387	LTI	Altai Airport	Mongolia	46.37433	96.23275
4402	LUA	Tenzing-Hillary Airport	Nepal	27.687542	86.73171
4413	LUM	Dehong Mangshi Airport	China	24.402954	98.53154
4422	LUV	Karel Sadsuitubun Airport	Indonesia	-5.7563653	132.76021
4446	LWN	Shirak Airport	Armenia	40.75111	43.85427
4452	LWY	Lawas Airport	Malaysia	4.8466306	115.4067
4453	LXA	Lhasa Gonggar Airport	China	29.290106	90.90111
4454	LXG	Louang Namtha Airport	Laos	20.954252	101.40072
4460	LYA	Luoyang Beijiao Airport	China	34.736	112.3923
4464	LYG	Lianyungang Baitabu Airport	China	34.564964	118.88171
4466	LYI	Linyi Shubuling Airport	China	35.048244	118.413284
4470	LYP	Faisalabad International Airport	Pakistan	31.363043	72.98757
4478	LZH	Liuzhou Bailian Airport	China	24.203135	109.40402
4481	LZN	Matsu Nangan Airport	Taiwan	26.157381	119.9564
4482	LZO	Luzhou Lantian Airport	China	0	0
4486	MAA	Chennai International Airport	India	12.994112	80.17087
4516	MBE	Monbetsu Airport	Japan	44.306587	143.40695
4531	MBT	Moises R. Espinosa Airport 	Philippines	12.366758	123.62703
4563	MDC	Sam Ratulangi International Airport	Indonesia	1.5490187	124.925514
4567	MDG	Mudanjiang Hailang Airport	China	44.524166	129.5689
4572	MDL	Mandalay International Airport	Myanmar	21.705648	95.97083
4604	MES	Soewondo Air Force Base	Indonesia	0	0
4610	MEY	Meghauli Airport	Nepal	27.576616	84.228
4622	MFK	Matsu Beigan Airport	Taiwan	26.224361	120.00102
4624	MFM	Macau International Airport	Macau	22.157835	113.576416
4662	MGZ	Myeik Airport	Myanmar	12.44762	98.61908
4692	MIG	Mianyang Nanjiao Airport	China	31.43111	104.73805
4715	MJD	Moenjodaro Airport	Pakistan	27.331099	68.13991
4746	MKM	Mukah Airport	Malaysia	2.906695	112.08086
4750	MKQ	Mopah Airport	Indonesia	-8.518543	140.41495
4756	MKW	Rendani Airport	Indonesia	-0.893595	134.05046
4763	MLE	Ibrahim Nasir International Airport	Maldives	4.1887827	73.52858
4765	MLG	Abdul Rachman Saleh Airport	Indonesia	-7.937176	112.71169
4786	MMB	Memanbetsu Airport	Japan	43.884533	144.15762
4808	MMY	Miyako Airport	Japan	24.77943	125.29747
4821	MNL	Ninoy Aquino International Airport / Villamor Air Base	Philippines	14.516388	121.01925
4830	MNU	Mawlamyaing Airport	Myanmar	16.441492	97.65764
4841	MOF	Frans Seda Airport 	Indonesia	-8.636935	122.23756
4842	MOG	Monghsat Airport	Myanmar	20.518448	99.2568
4866	MPH	Godofredo P. Ramos Airport 	Philippines	11.925305	121.95351
4943	MSJ	Misawa Air Base	Japan	40.696453	141.38777
5001	MUR	Marudi Airport	Malaysia	4.178989	114.32656
5005	MUX	Multan International Airport	Pakistan	30.19616	71.42382
5048	MWQ	Magway Airport	Myanmar	20.153202	94.96855
5076	MXV	Mörön Airport	Mongolia	49.664223	100.096
5080	MXZ	Meixian Airport	China	24.263605	116.10893
5085	MYE	Miyakejima Airport	Japan	34.073708	139.55846
5090	MYJ	Matsuyama Airport	Japan	33.82905	132.7041
5099	MYT	Myitkyina Airport	Myanmar	25.381994	97.35493
5104	MYY	Miri Airport	Malaysia	4.321545	113.98562
5112	MZG	Magong Airport	Taiwan	23.56411	119.62818
5126	MZV	Mulu Airport	Malaysia	4.0492425	114.81095
5136	NAG	Dr. Babasaheb Ambedkar International Airport	India	21.09082	79.05482
5139	NAJ	Nakhchivan International Airport	Azerbaijan	39.189613	45.457935
5144	NAO	Nanchong Gaoping Airport	China	30.788216	106.1659
5152	NAW	Narathiwat Airport	Thailand	6.524384	101.74593
5153	NAY	Beijing Nanyuan Airport	China	39.7825	116.38778
5166	NBX	Nabire Airport	Indonesia	-3.3613482	135.49612
5179	NCU	Nukus Airport	Uzbekistan	42.481743	59.617584
5187	NDG	Qiqihar Sanjiazi Airport	China	47.253937	123.92395
5215	NGB	Ningbo Lishe International Airport	China	29.826666	121.461945
5223	NGO	Chūbu Centrair International Airport	Japan	34.859093	136.8146
5227	NGS	Nagasaki Airport	Japan	32.913643	129.91849
5231	NHA	Nha Trang Air Base	Vietnam	12.238791	109.19675
5263	NKG	Nanjing Lukou International Airport	China	31.73359	118.871445
5292	NMA	Namangan Airport	Uzbekistan	40.98348	71.574715
5306	NNG	Nanning Wuxu International Airport	China	22.609644	108.17166
5312	NNT	Nan Nakhon Airport	Thailand	18.802912	100.78496
5315	NNY	Nanyang Jiangying Airport	China	32.980835	112.61528
5365	NRT	Narita International Airport	Japan	35.771988	140.39285
5376	NST	Nakhon Si Thammarat Airport	Thailand	8.538631	99.94154
5384	NTG	Nantong Xingdong Airport	China	32.070835	120.975555
5391	NTQ	Noto Airport	Japan	37.29526	136.95732
5443	NYU	Nyaung U Airport	Myanmar	21.175524	94.9287
5473	OBO	Tokachi–Obihiro Airport	Japan	42.73221	143.21288
5497	ODN	Long Seridan Airport	Malaysia	3.977183	115.06868
5502	ODY	Oudomsay Airport	Laos	20.682714	101.993645
5521	OGN	Yonaguni Airport	Japan	24.465317	122.980064
5541	OIM	Oshima Airport	Japan	34.781956	139.3615
5543	OIT	Oita Airport	Japan	33.47641	131.73267
5546	OKA	Naha Airport	Japan	26.206404	127.646545
5549	OKD	Okadama Airport	Japan	43.110622	141.38214
5554	OKI	Oki Airport	Japan	36.177696	133.33008
5555	OKJ	Okayama Airport	Japan	34.76003	133.85316
5616	ONJ	Odate–Noshiro Airport	Japan	40.194973	140.37277
5669	OSA	metropolitan area1	Japan	0	0
